REPRESENTATIVE,PARTY,STATE,VOTE,BILL,ROLLCALL,BILL_NAME,DATE,COMMITTEE
Yarmuth,Democratic,KY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Young,Republican,AK,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Zeldin,Republican,NY,YEA,3076,38,Postal Service Reform Act,44600,"[Oversight and Reform, Energy and Commerce]"
Adams,Democratic,NC,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Aderholt,Republican,AL,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Aguilar,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Allen,Republican,GA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Allred,Democratic,TX,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Amodei,Republican,NV,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Armstrong,Republican,ND,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Arrington,Republican,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Auchincloss,Democratic,MA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Axne,Democratic,IA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Babin,Republican,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bacon,Republican,NE,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Baird,Republican,IN,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Balderson,Republican,OH,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Banks,Republican,IN,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Barr,Republican,KY,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Barragán,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bass,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Beatty,Democratic,OH,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bentz,Republican,OR,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bera,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bergman,Republican,MI,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Beyer,Democratic,VA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bice (OK),Republican,OK,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Biggs,Republican,AZ,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bilirakis,Republican,FL,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bishop (GA),Democratic,GA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bishop (NC),Republican,NC,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Blumenauer,Democratic,OR,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Blunt Rochester,Democratic,DE,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Boebert,Republican,CO,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bonamici,Democratic,OR,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bost,Republican,IL,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bourdeaux,Democratic,GA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bowman,Democratic,NY,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
"Boyle, Brendan F.",Democratic,PA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Brady,Republican,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Brooks,Republican,AL,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Brown,Democratic,MD,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Brownley,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Buchanan,Republican,FL,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Buck,Republican,CO,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bucshon,Republican,IN,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Budd,Republican,NC,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Burchett,Republican,TN,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Burgess,Republican,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bush,Democratic,MO,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Bustos,Democratic,IL,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Butterfield,Democratic,NC,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Calvert,Republican,CA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Cammack,Republican,FL,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Carbajal,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Cárdenas,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Carl,Republican,AL,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Carson,Democratic,IN,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Carter (GA),Republican,GA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Carter (LA),Democratic,LA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Carter (TX),Republican,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Cartwright,Democratic,PA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Case,Democratic,HI,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Casten,Democratic,IL,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Castor (FL),Democratic,FL,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Castro (TX),Democratic,TX,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Cawthorn,Republican,NC,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Chabot,Republican,OH,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Cheney,Republican,WY,NOT VOTING,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Chu,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Cicilline,Democratic,RI,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Clark (MA),Democratic,MA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Clarke (NY),Democratic,NY,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Cleaver,Democratic,MO,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Cline,Republican,VA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Cloud,Republican,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Clyburn,Democratic,SC,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Clyde,Republican,GA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Cohen,Democratic,TN,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Cole,Republican,OK,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Comer,Republican,KY,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Connolly,Democratic,VA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Cooper,Democratic,TN,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Correa,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Costa,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Courtney,Democratic,CT,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Craig,Democratic,MN,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Crawford,Republican,AR,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Crenshaw,Republican,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Crist,Democratic,FL,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Crow,Democratic,CO,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Cuellar,Democratic,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Curtis,Republican,UT,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Davids (KS),Democratic,KS,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Davidson,Republican,OH,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
"Davis, Danny K.",Democratic,IL,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
"Davis, Rodney",Republican,IL,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Dean,Democratic,PA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
DeFazio,Democratic,OR,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
DeGette,Democratic,CO,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
DeLauro,Democratic,CT,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
DelBene,Democratic,WA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Delgado,Democratic,NY,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Demings,Democratic,FL,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
DeSaulnier,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
DesJarlais,Republican,TN,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Deutch,Democratic,FL,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Diaz-Balart,Republican,FL,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Dingell,Democratic,MI,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Doggett,Democratic,TX,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Donalds,Republican,FL,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
"Doyle, Michael F.",Democratic,PA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Duncan,Republican,SC,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Dunn,Republican,FL,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Ellzey,Republican,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Emmer,Republican,MN,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Escobar,Democratic,TX,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Eshoo,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Espaillat,Democratic,NY,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Estes,Republican,KS,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Evans,Democratic,PA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Fallon,Republican,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Feenstra,Republican,IA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Ferguson,Republican,GA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Fischbach,Republican,MN,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Fitzgerald,Republican,WI,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Fitzpatrick,Republican,PA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Fleischmann,Republican,TN,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Fletcher,Democratic,TX,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Fortenberry,Republican,NE,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Foster,Democratic,IL,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Foxx,Republican,NC,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
"Frankel, Lois",Democratic,FL,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
"Franklin, C. Scott",Republican,FL,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Fulcher,Republican,ID,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Gaetz,Republican,FL,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Gallagher,Republican,WI,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Gallego,Democratic,AZ,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Garamendi,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Garbarino,Republican,NY,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Garcia (CA),Republican,CA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
García (IL),Democratic,IL,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Garcia (TX),Democratic,TX,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Gibbs,Republican,OH,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Gimenez,Republican,FL,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Gohmert,Republican,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Golden,Democratic,ME,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Gomez,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
"Gonzales, Tony",Republican,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Gonzalez (OH),Republican,OH,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
"Gonzalez, Vicente",Democratic,TX,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Good (VA),Republican,VA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Gooden (TX),Republican,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Gosar,Republican,AZ,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Gottheimer,Democratic,NJ,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Granger,Republican,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Graves (LA),Republican,LA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Graves (MO),Republican,MO,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Green (TN),Republican,TN,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
"Green, Al (TX)",Democratic,TX,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Greene (GA),Republican,GA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Griffith,Republican,VA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Grijalva,Democratic,AZ,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Grothman,Republican,WI,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Guest,Republican,MS,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Guthrie,Republican,KY,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Hagedorn,Republican,MN,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Harder (CA),Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Harris,Republican,MD,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Harshbarger,Republican,TN,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Hartzler,Republican,MO,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Hayes,Democratic,CT,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Hern,Republican,OK,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Herrell,Republican,NM,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Herrera Beutler,Republican,WA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Hice (GA),Republican,GA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Higgins (LA),Republican,LA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Higgins (NY),Democratic,NY,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Hill,Republican,AR,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Himes,Democratic,CT,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Hinson,Republican,IA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Hollingsworth,Republican,IN,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Horsford,Democratic,NV,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Houlahan,Democratic,PA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Hoyer,Democratic,MD,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Hudson,Republican,NC,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Huffman,Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Huizenga,Republican,MI,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Issa,Republican,CA,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Jackson,Republican,TX,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Jackson Lee,Democratic,TX,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Jacobs (CA),Democratic,CA,YEA,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
Jacobs (NY),Republican,NY,NAY,3755,295,Women’s Health Protection Act,44463,Energy and Commerce
